RecordID,Timestamp,RequestsIn Last Minute,ActiveVMs,AvgCPU%,AvgQueueLength,VMProvisioningDelay (s),Notes
1235,20/10/2025 20:34,1727,16,43.2,1.6,60,Provisioning new VM
1236,20/10/2025 20:35,2313,17,57.8,4,0,New VM active
1237,20/10/2025 20:36,2323,17,54.7,3.3,0,Normal load
1238,20/10/2025 20:37,1787,17,42,1.5,0,Normal load
1239,20/10/2025 20:38,2057,17,48.4,2.3,0,Normal load
1240,20/10/2025 20:39,2311,17,54.4,3.2,0,Normal load
1241,20/10/2025 20:40,1829,17,43,1.6,0,Normal load
1242,20/10/2025 20:41,1871,17,44,1.7,0,Normal load
1243,20/10/2025 20:42,1780,17,41.9,1.5,0,Normal load
1244,20/10/2025 20:43,1676,16,39.4,1.3,0,Scale-in
1245,20/10/2025 20:44,1764,16,44.1,1.7,0,Normal load
1246,20/10/2025 20:45,1626,16,40.6,1.4,0,Normal load
1247,20/10/2025 20:46,1928,16,48.2,2.2,0,Normal load
1248,20/10/2025 20:47,1735,16,43.4,1.7,0,Normal load
1249,20/10/2025 20:48,1976,16,49.4,2.4,0,Normal load
1250,20/10/2025 20:49,1547,15,38.7,1.2,0,Scale-in
1251,20/10/2025 20:50,1999,15,53.3,3,0,Normal load
1252,20/10/2025 20:51,2120,15,56.5,3.7,0,Normal load
1253,20/10/2025 20:52,3604,15,96.1,118.6,60,Scale-out triggered
1254,20/10/2025 20:53,5024,15,100,50,60,Provisioning new VM
1255,20/10/2025 20:54,2215,15,59.1,4.3,60,Provisioning new VM
1256,20/10/2025 20:55,1630,15,43.5,1.7,60,Provisioning new VM
1257,20/10/2025 20:56,2321,16,61.9,5,0,New VM active
1258,20/10/2025 20:57,2021,16,50.5,2.6,0,Normal load
1259,20/10/2025 20:58,1751,16,43.8,1.7,0,Normal load
1260,20/10/2025 20:59,1907,16,47.7,2.2,0,Normal load
1261,20/10/2025 21:00,5135,16,100,50,60,Scale-out triggered
1262,20/10/2025 21:01,1938,16,48.4,2.3,60,Provisioning new VM
1263,20/10/2025 21:02,2049,16,51.2,2.7,60,Provisioning new VM
1264,20/10/2025 21:03,1699,16,42.5,1.6,60,Provisioning new VM
1265,20/10/2025 21:04,1961,17,49,2.4,0,New VM active
1266,20/10/2025 21:05,1581,16,37.2,1.1,0,Scale-in
1267,20/10/2025 21:06,947,15,23.7,0.4,0,Scale-in
1268,20/10/2025 21:07,1703,15,45.4,1.9,0,Normal load
1269,20/10/2025 21:08,1743,15,46.5,2,0,Normal load
1270,20/10/2025 21:09,2217,15,59.1,4.3,0,Normal load
1271,20/10/2025 21:10,2182,15,58.2,4,0,Normal load
1272,20/10/2025 21:11,2066,15,55.1,3.4,0,Normal load
1273,20/10/2025 21:12,1658,15,44.2,1.8,0,Normal load
1274,20/10/2025 21:13,1844,15,49.2,2.4,0,Normal load
1275,20/10/2025 21:14,2211,15,59,4.2,0,Normal load
1276,20/10/2025 21:15,1954,15,52.1,2.8,0,Normal load
1277,20/10/2025 21:16,2477,15,66.1,6.4,0,Normal load
1278,20/10/2025 21:17,2014,15,53.7,3.1,0,Normal load
1279,20/10/2025 21:18,1966,15,52.4,2.9,0,Normal load
1280,20/10/2025 21:19,1846,15,49.2,2.4,0,Normal load
1281,20/10/2025 21:20,1952,15,52.1,2.8,0,Normal load
1282,20/10/2025 21:21,1883,15,50.2,2.5,0,Normal load
1283,20/10/2025 21:22,2090,15,55.7,3.5,0,Normal load
1284,20/10/2025 21:23,2150,15,57.3,3.9,0,Normal load
1285,20/10/2025 21:24,1731,15,46.2,2,0,Normal load
1286,20/10/2025 21:25,1601,15,42.7,1.6,0,Normal load
1287,20/10/2025 21:26,1479,14,39.4,1.3,0,Scale-in
1288,20/10/2025 21:27,2042,14,58.3,4.1,0,Normal load
1289,20/10/2025 21:28,1655,14,47.3,2.1,0,Normal load
1290,20/10/2025 21:29,1403,14,40.1,1.3,0,Normal load
1291,20/10/2025 21:30,2013,14,57.5,3.9,0,Normal load
1292,20/10/2025 21:31,2518,14,71.9,9.2,60,Scale-out triggered
1293,20/10/2025 21:32,1919,14,54.8,3.3,60,Provisioning new VM
1294,20/10/2025 21:33,2121,14,60.6,4.7,60,Provisioning new VM
1295,20/10/2025 21:34,1940,14,55.4,3.4,60,Provisioning new VM
1296,20/10/2025 21:35,1896,15,54.2,3.2,0,New VM active
1297,20/10/2025 21:36,2141,15,57.1,3.8,0,Normal load
1298,20/10/2025 21:37,1850,15,49.3,2.4,0,Normal load
1299,20/10/2025 21:38,1984,15,52.9,3,0,Normal load
1300,20/10/2025 21:39,1997,15,53.3,3,0,Normal load
1301,20/10/2025 21:40,1760,15,46.9,2.1,0,Normal load
1302,20/10/2025 21:41,1079,14,28.8,0.6,0,Scale-in
1303,20/10/2025 21:42,939,13,26.8,0.5,0,Scale-in
1304,20/10/2025 21:43,4347,13,100,50,60,Scale-out triggered
1305,20/10/2025 21:44,2049,13,63,5.4,60,Provisioning new VM
1306,20/10/2025 21:45,1704,13,52.4,2.9,60,Provisioning new VM
1307,20/10/2025 21:46,1927,13,59.3,4.3,60,Provisioning new VM
1308,20/10/2025 21:47,1918,14,59,4.2,0,New VM active
1309,20/10/2025 21:48,2181,14,62.3,5.2,0,Normal load
1310,20/10/2025 21:49,2034,14,58.1,4,0,Normal load
1311,20/10/2025 21:50,1914,14,54.7,3.3,0,Normal load
1312,20/10/2025 21:51,2116,14,60.5,4.6,0,Normal load
1313,20/10/2025 21:52,2254,14,64.4,5.8,0,Normal load
1314,20/10/2025 21:53,5135,14,100,50,60,Scale-out triggered
1315,20/10/2025 21:54,1922,14,54.9,3.3,60,Provisioning new VM
1316,20/10/2025 21:55,1605,14,45.9,1.9,60,Provisioning new VM
1317,20/10/2025 21:56,4161,14,100,50,60,Provisioning new VM; Network event
1318,20/10/2025 21:57,1847,15,52.8,2.9,0,New VM active
1319,20/10/2025 21:58,1774,15,47.3,2.1,0,Normal load
1320,20/10/2025 21:59,1875,15,50,2.5,0,Normal load
1321,20/10/2025 22:00,1208,14,32.2,0.8,0,Scale-in
1322,20/10/2025 22:01,3199,14,91.4,48.6,60,Scale-out triggered
1323,20/10/2025 22:02,1189,14,34,0.9,60,Provisioning new VM
1324,20/10/2025 22:03,1273,14,36.4,1,60,Provisioning new VM
1325,20/10/2025 22:04,1210,14,34.6,0.9,60,Provisioning new VM
1326,20/10/2025 22:05,904,14,25.8,0.4,0,Scale-in
1327,20/10/2025 22:06,530,13,15.1,0.1,0,Scale-in
1328,20/10/2025 22:07,1178,12,36.2,1,0,Scale-in
1329,20/10/2025 22:08,1019,11,34,0.9,0,Scale-in
1330,20/10/2025 22:09,1290,11,46.9,2.1,0,Normal load
1331,20/10/2025 22:10,1430,11,52,2.8,0,Normal load
1332,20/10/2025 22:11,3457,11,100,50,60,Scale-out triggered
1333,20/10/2025 22:12,1168,11,42.5,1.6,60,Provisioning new VM
1334,20/10/2025 22:13,1424,11,51.8,2.8,60,Provisioning new VM
1335,20/10/2025 22:14,1222,11,44.4,1.8,60,Provisioning new VM
1336,20/10/2025 22:15,1149,12,41.8,1.5,0,New VM active
1337,20/10/2025 22:16,1108,11,36.9,1.1,0,Scale-in
1338,20/10/2025 22:17,2887,11,100,50,60,Scale-out triggered
1339,20/10/2025 22:18,1142,11,41.5,1.5,60,Provisioning new VM
1340,20/10/2025 22:19,3064,11,100,50,60,Provisioning new VM
1341,20/10/2025 22:20,1224,11,44.5,1.8,60,Provisioning new VM
1342,20/10/2025 22:21,1200,12,43.6,1.7,0,New VM active
1343,20/10/2025 22:22,1266,12,42.2,1.5,0,Normal load
1344,20/10/2025 22:23,1379,12,46,2,0,Normal load
1345,20/10/2025 22:24,3356,12,100,50,60,Scale-out triggered
1346,20/10/2025 22:25,977,12,32.6,0.8,60,Provisioning new VM
1347,20/10/2025 22:26,817,12,27.2,0.5,60,Provisioning new VM
1348,20/10/2025 22:27,1340,12,44.7,1.8,60,Provisioning new VM
1349,20/10/2025 22:28,995,12,33.2,0.8,0,Scale-in
1350,20/10/2025 22:29,1166,11,38.9,1.2,0,Scale-in
1351,20/10/2025 22:30,1024,10,37.2,1.1,0,Scale-in
1352,20/10/2025 22:31,930,9,37.2,1.1,0,Scale-in
1353,20/10/2025 22:32,1281,9,56.9,3.8,0,Normal load
1354,20/10/2025 22:33,1314,9,58.4,4.1,0,Normal load
1355,20/10/2025 22:34,1114,9,49.5,2.4,0,Normal load
1356,20/10/2025 22:35,811,8,36,1,0,Scale-in
1357,20/10/2025 22:36,1118,8,55.9,3.5,0,Normal load
1358,20/10/2025 22:37,629,7,31.4,0.7,0,Scale-in
1359,20/10/2025 22:38,978,7,55.9,3.5,0,Normal load
1360,20/10/2025 22:39,1228,7,70.2,8.3,60,Scale-out triggered
1361,20/10/2025 22:40,1198,7,68.5,7.4,60,Provisioning new VM
1362,20/10/2025 22:41,1287,7,73.5,10.2,60,Provisioning new VM
1363,20/10/2025 22:42,1218,7,69.6,8,60,Provisioning new VM
1364,20/10/2025 22:43,1054,8,60.2,4.6,0,New VM active
1365,20/10/2025 22:44,1379,8,69,7.7,0,Normal load
1366,20/10/2025 22:45,1176,8,58.8,4.2,0,Normal load
1367,20/10/2025 22:46,1196,8,59.8,4.4,0,Normal load
1368,20/10/2025 22:47,1060,8,53,3,0,Normal load
1369,20/10/2025 22:48,2834,8,100,50,60,Scale-out triggered
1370,20/10/2025 22:49,1067,8,53.4,3.1,60,Provisioning new VM
1371,20/10/2025 22:50,1174,8,58.7,4.2,60,Provisioning new VM
1372,20/10/2025 22:51,3642,8,100,50,60,Provisioning new VM
1373,20/10/2025 22:52,994,9,49.7,2.5,0,New VM active
1374,20/10/2025 22:53,958,9,42.6,1.6,0,Normal load
1375,20/10/2025 22:54,1421,9,63.2,5.4,0,Normal load
1376,20/10/2025 22:55,2922,9,100,50,60,Scale-out triggered
1377,20/10/2025 22:56,1100,9,48.9,2.3,60,Provisioning new VM
1378,20/10/2025 22:57,3390,9,100,50,60,Provisioning new VM
1379,20/10/2025 22:58,1109,9,49.3,2.4,60,Provisioning new VM
1380,20/10/2025 22:59,1474,10,65.5,6.2,0,New VM active
1381,20/10/2025 23:00,3254,10,100,50,60,Scale-out triggered
1382,20/10/2025 23:01,1127,10,45.1,1.9,60,Provisioning new VM
1383,20/10/2025 23:02,1524,10,61,4.8,60,Provisioning new VM
1384,20/10/2025 23:03,1109,10,44.4,1.8,60,Provisioning new VM
1385,20/10/2025 23:04,1311,11,52.4,2.9,0,New VM active
1386,20/10/2025 23:05,3112,11,100,50,60,Scale-out triggered
1387,20/10/2025 23:06,1395,11,50.7,2.6,60,Provisioning new VM
1388,20/10/2025 23:07,1434,11,52.1,2.8,60,Provisioning new VM
1389,20/10/2025 23:08,1205,11,43.8,1.7,60,Provisioning new VM
1390,20/10/2025 23:09,1087,11,39.5,1.3,0,Scale-in
1391,20/10/2025 23:10,1269,11,46.1,2,0,Normal load
1392,20/10/2025 23:11,1098,10,39.9,1.3,0,Scale-in
1393,20/10/2025 23:12,1502,10,60.1,4.5,0,Normal load
1394,20/10/2025 23:13,610,9,24.4,0.4,0,Scale-in
1395,20/10/2025 23:14,1145,9,50.9,2.6,0,Normal load
1396,20/10/2025 23:15,1228,9,54.6,3.3,0,Normal load
1397,20/10/2025 23:16,499,8,22.2,0.3,0,Scale-in
1398,20/10/2025 23:17,1054,8,52.7,2.9,0,Normal load
1399,20/10/2025 23:18,1380,8,69,7.7,0,Normal load
1400,20/10/2025 23:19,1101,8,55,3.4,0,Normal load
1401,20/10/2025 23:20,2607,8,100,50,60,Scale-out triggered
1402,20/10/2025 23:21,1280,8,64,5.7,60,Provisioning new VM
1403,20/10/2025 23:22,3445,8,100,50,60,Provisioning new VM
1404,20/10/2025 23:23,1308,8,65.4,6.2,60,Provisioning new VM
1405,20/10/2025 23:24,1349,9,67.4,7,0,New VM active
1406,20/10/2025 23:25,1086,9,48.3,2.3,0,Normal load
1407,20/10/2025 23:26,987,9,43.9,1.7,0,Normal load
1408,20/10/2025 23:27,1425,9,63.3,5.5,0,Normal load
1409,20/10/2025 23:28,1152,9,51.2,2.7,0,Normal load
1410,20/10/2025 23:29,1162,9,51.6,2.8,0,Normal load
1411,20/10/2025 23:30,1399,9,62.2,5.1,0,Normal load
1412,20/10/2025 23:31,1283,9,57,3.8,0,Normal load
1413,20/10/2025 23:32,1268,9,56.4,3.6,0,Normal load
1414,20/10/2025 23:33,1525,9,67.8,7.1,0,Normal load
1415,20/10/2025 23:34,1103,9,49,2.4,0,Normal load
1416,20/10/2025 23:35,1339,9,59.5,4.4,0,Normal load
1417,20/10/2025 23:36,1209,9,53.7,3.1,0,Normal load
1418,20/10/2025 23:37,1240,9,55.1,3.4,0,Normal load
1419,20/10/2025 23:38,1429,9,63.5,5.5,0,Normal load
1420,20/10/2025 23:39,3190,9,100,50,60,Scale-out triggered
1421,20/10/2025 23:40,1281,9,56.9,3.8,60,Provisioning new VM
1422,20/10/2025 23:41,1361,9,60.5,4.6,60,Provisioning new VM
1423,20/10/2025 23:42,1145,9,50.9,2.6,60,Provisioning new VM
1424,20/10/2025 23:43,1074,10,47.7,2.2,0,New VM active
1425,20/10/2025 23:44,1043,10,41.7,1.5,0,Normal load
1426,20/10/2025 23:45,905,9,36.2,1,0,Scale-in
1427,20/10/2025 23:46,1508,9,67,6.8,0,Normal load
1428,20/10/2025 23:47,1035,9,46,2,0,Normal load
1429,20/10/2025 23:48,1167,9,51.9,2.8,0,Normal load
1430,20/10/2025 23:49,1158,9,51.5,2.7,0,Normal load
1431,20/10/2025 23:50,1246,9,55.4,3.4,0,Normal load
1432,20/10/2025 23:51,1322,9,58.8,4.2,0,Normal load
1433,20/10/2025 23:52,665,8,29.6,0.6,0,Scale-in
1434,20/10/2025 23:53,1113,8,55.6,3.5,0,Normal load
1435,20/10/2025 23:54,1175,8,58.8,4.2,0,Normal load
1436,20/10/2025 23:55,3106,8,100,50,60,Scale-out triggered
1437,20/10/2025 23:56,1163,8,58.2,4,60,Provisioning new VM
1438,20/10/2025 23:57,1441,8,72,9.3,60,Provisioning new VM
1439,20/10/2025 23:58,1274,8,63.7,5.6,60,Provisioning new VM
1440,20/10/2025 23:59,3276,9,100,50,0,New VM active
1441,21/10/2025 00:00,1299,9,57.7,3.9,0,Normal load
1442,21/10/2025 00:01,1376,9,61.2,4.8,0,Normal load
1443,21/10/2025 00:02,1227,9,54.5,3.3,0,Normal load
1444,21/10/2025 00:03,503,8,22.4,0.3,0,Scale-in
1445,21/10/2025 00:04,1260,8,63,5.4,0,Normal load
1446,21/10/2025 00:05,1102,8,55.1,3.4,0,Normal load
1447,21/10/2025 00:06,2802,8,100,50,60,Scale-out triggered
1448,21/10/2025 00:07,1288,8,64.4,5.8,60,Provisioning new VM
1449,21/10/2025 00:08,1386,8,69.3,7.8,60,Provisioning new VM
1450,21/10/2025 00:09,1203,8,60.2,4.5,60,Provisioning new VM
1451,21/10/2025 00:10,1246,9,62.3,5.1,0,New VM active
1452,21/10/2025 00:11,3638,9,100,50,60,Scale-out triggered
1453,21/10/2025 00:12,1236,9,54.9,3.3,60,Provisioning new VM
1454,21/10/2025 00:13,1590,9,70.7,8.5,60,Provisioning new VM
1455,21/10/2025 00:14,1285,9,57.1,3.8,60,Provisioning new VM
1456,21/10/2025 00:15,936,10,41.6,1.5,0,New VM active
1457,21/10/2025 00:16,657,9,26.3,0.5,0,Scale-in
1458,21/10/2025 00:17,1257,9,55.9,3.5,0,Normal load
1459,21/10/2025 00:18,1393,9,61.9,5,0,Normal load
1460,21/10/2025 00:19,1301,9,57.8,4,0,Normal load
1461,21/10/2025 00:20,2948,9,100,50,60,Scale-out triggered
1462,21/10/2025 00:21,1016,9,45.2,1.9,60,Provisioning new VM
1463,21/10/2025 00:22,1169,9,52,2.8,60,Provisioning new VM
1464,21/10/2025 00:23,1072,9,47.6,2.2,60,Provisioning new VM
1465,21/10/2025 00:24,1113,10,49.5,2.4,0,New VM active
1466,21/10/2025 00:25,1288,10,51.5,2.7,0,Normal load
1467,21/10/2025 00:26,1450,10,58,4,0,Normal load
1468,21/10/2025 00:27,1259,10,50.4,2.6,0,Normal load
1469,21/10/2025 00:28,1021,10,40.8,1.4,0,Normal load
1470,21/10/2025 00:29,1267,10,50.7,2.6,0,Normal load
1471,21/10/2025 00:30,3449,10,100,50,60,Scale-out triggered
1472,21/10/2025 00:31,1109,10,44.4,1.8,60,Provisioning new VM
1473,21/10/2025 00:32,590,10,23.6,0.4,60,Provisioning new VM
1474,21/10/2025 00:33,1202,10,48.1,2.2,60,Provisioning new VM
1475,21/10/2025 00:34,1082,11,43.3,1.7,0,New VM active
1476,21/10/2025 00:35,3243,11,100,50,60,Scale-out triggered
1477,21/10/2025 00:36,1182,11,43,1.6,60,Provisioning new VM
1478,21/10/2025 00:37,1263,11,45.9,2,60,Provisioning new VM
1479,21/10/2025 00:38,533,11,19.4,0.2,60,Provisioning new VM
1480,21/10/2025 00:39,1134,12,41.2,1.4,0,New VM active
1481,21/10/2025 00:40,1308,12,43.6,1.7,0,Normal load
1482,21/10/2025 00:41,1144,11,38.1,1.2,0,Scale-in
1483,21/10/2025 00:42,1459,11,53.1,3,0,Normal load
1484,21/10/2025 00:43,1140,11,41.5,1.5,0,Normal load
1485,21/10/2025 00:44,1234,11,44.9,1.8,0,Normal load
1486,21/10/2025 00:45,1340,11,48.7,2.3,0,Normal load
1487,21/10/2025 00:46,987,10,35.9,1,0,Scale-in
1488,21/10/2025 00:47,936,9,37.4,1.1,0,Scale-in
1489,21/10/2025 00:48,971,9,43.2,1.6,0,Normal load
1490,21/10/2025 00:49,1389,9,61.7,5,0,Normal load
1491,21/10/2025 00:50,1117,9,49.6,2.4,0,Normal load
1492,21/10/2025 00:51,1584,9,70.4,8.4,60,Scale-out triggered
1493,21/10/2025 00:52,1115,9,49.6,2.4,60,Provisioning new VM
1494,21/10/2025 00:53,1228,9,54.6,3.3,60,Provisioning new VM
1495,21/10/2025 00:54,1431,9,63.6,5.6,60,Provisioning new VM
1496,21/10/2025 00:55,3752,10,100,50,0,New VM active
1497,21/10/2025 00:56,1509,10,60.4,4.6,0,Normal load
1498,21/10/2025 00:57,1381,10,55.2,3.4,0,Normal load
1499,21/10/2025 00:58,1354,10,54.2,3.2,0,Normal load
1500,21/10/2025 00:59,1289,10,51.6,2.7,0,Normal load
1501,21/10/2025 01:00,3292,10,100,50,60,Scale-out triggered
1502,21/10/2025 01:01,2793,10,100,50,60,Provisioning new VM
1503,21/10/2025 01:02,1077,10,43.1,1.6,60,Provisioning new VM
1504,21/10/2025 01:03,1199,10,48,2.2,60,Provisioning new VM
1505,21/10/2025 01:04,2936,11,100,50,0,New VM active
1506,21/10/2025 01:05,566,10,20.6,0.3,0,Scale-in
1507,21/10/2025 01:06,1304,10,52.2,2.8,0,Normal load
1508,21/10/2025 01:07,1343,10,53.7,3.1,0,Normal load
1509,21/10/2025 01:08,1213,10,48.5,2.3,0,Normal load
1510,21/10/2025 01:09,711,9,28.4,0.6,0,Scale-in
1511,21/10/2025 01:10,1029,9,45.7,1.9,0,Normal load
1512,21/10/2025 01:11,1171,9,52,2.8,0,Normal load
1513,21/10/2025 01:12,1092,9,48.5,2.3,0,Normal load
1514,21/10/2025 01:13,920,9,40.9,1.4,0,Normal load
1515,21/10/2025 01:14,1188,9,52.8,3,0,Normal load
1516,21/10/2025 01:15,591,8,26.3,0.5,0,Scale-in
1517,21/10/2025 01:16,1427,8,71.4,8.9,60,Scale-out triggered
1518,21/10/2025 01:17,1295,8,64.8,5.9,60,Provisioning new VM
1519,21/10/2025 01:18,1046,8,52.3,2.9,60,Provisioning new VM
1520,21/10/2025 01:19,1478,8,73.9,10.5,60,Provisioning new VM
1521,21/10/2025 01:20,1383,9,69.2,7.7,0,New VM active
1522,21/10/2025 01:21,1287,9,57.2,3.8,0,Normal load
1523,21/10/2025 01:22,1166,9,51.8,2.8,0,Normal load
1524,21/10/2025 01:23,1056,9,46.9,2.1,0,Normal load
1525,21/10/2025 01:24,1144,9,50.8,2.6,0,Normal load
1526,21/10/2025 01:25,1363,9,60.6,4.7,0,Normal load
1527,21/10/2025 01:26,741,8,32.9,0.8,0,Scale-in
1528,21/10/2025 01:27,3579,8,100,50,60,Scale-out triggered
1529,21/10/2025 01:28,1127,8,56.4,3.6,60,Provisioning new VM
1530,21/10/2025 01:29,1032,8,51.6,2.8,60,Provisioning new VM
1531,21/10/2025 01:30,3053,8,100,50,60,Provisioning new VM
1532,21/10/2025 01:31,935,9,46.8,2.1,0,New VM active
1533,21/10/2025 01:32,1248,9,55.5,3.5,0,Normal load
1534,21/10/2025 01:33,2945,9,100,50,60,Scale-out triggered
1535,21/10/2025 01:34,1130,9,50.2,2.5,60,Provisioning new VM
1536,21/10/2025 01:35,961,9,42.7,1.6,60,Provisioning new VM
1537,21/10/2025 01:36,639,9,28.4,0.6,60,Provisioning new VM
1538,21/10/2025 01:37,1120,10,49.8,2.5,0,New VM active
1539,21/10/2025 01:38,1025,10,41,1.4,0,Normal load
1540,21/10/2025 01:39,800,9,32,0.8,0,Scale-in
1541,21/10/2025 01:40,1196,9,53.2,3,0,Normal load
1542,21/10/2025 01:41,1466,9,65.2,6.1,0,Normal load
1543,21/10/2025 01:42,1449,9,64.4,5.8,0,Normal load
1544,21/10/2025 01:43,566,8,25.2,0.4,0,Scale-in
1545,21/10/2025 01:44,1110,8,55.5,3.5,0,Normal load
1546,21/10/2025 01:45,1270,8,63.5,5.5,0,Normal load
1547,21/10/2025 01:46,1050,8,52.5,2.9,0,Normal load
1548,21/10/2025 01:47,1245,8,62.3,5.1,0,Normal load
1549,21/10/2025 01:48,1315,8,65.8,6.3,0,Normal load
1550,21/10/2025 01:49,692,7,34.6,0.9,0,Scale-in
1551,21/10/2025 01:50,2962,7,100,50,60,Scale-out triggered
1552,21/10/2025 01:51,1169,7,66.8,6.7,60,Provisioning new VM
1553,21/10/2025 01:52,1068,7,61,4.8,60,Provisioning new VM
1554,21/10/2025 01:53,1076,7,61.5,4.9,60,Provisioning new VM
1555,21/10/2025 01:54,1166,8,66.6,6.7,0,New VM active
1556,21/10/2025 01:55,1255,8,62.7,5.3,0,Normal load
1557,21/10/2025 01:56,1337,8,66.8,6.7,0,Normal load
1558,21/10/2025 01:57,540,7,27,0.5,0,Scale-in
1559,21/10/2025 01:58,1424,7,81.4,17.8,60,Scale-out triggered
1560,21/10/2025 01:59,1159,7,66.2,6.5,60,Provisioning new VM
1561,21/10/2025 02:00,1197,7,68.4,7.4,60,Provisioning new VM
1562,21/10/2025 02:01,1088,7,62.2,5.1,60,Provisioning new VM
1563,21/10/2025 02:02,836,8,47.8,2.2,0,New VM active
1564,21/10/2025 02:03,1333,8,66.6,6.7,0,Normal load
1565,21/10/2025 02:04,1311,8,65.6,6.2,0,Normal load
1566,21/10/2025 02:05,1158,8,57.9,4,0,Normal load
1567,21/10/2025 02:06,1210,8,60.5,4.6,0,Normal load
1568,21/10/2025 02:07,1277,8,63.8,5.6,0,Normal load
1569,21/10/2025 02:08,966,8,48.3,2.3,0,Normal load
1570,21/10/2025 02:09,1121,8,56,3.6,0,Normal load
1571,21/10/2025 02:10,1319,8,66,6.4,0,Normal load
1572,21/10/2025 02:11,1012,8,50.6,2.6,0,Normal load
1573,21/10/2025 02:12,1244,8,62.2,5.1,0,Normal load
1574,21/10/2025 02:13,997,8,49.8,2.5,0,Normal load
1575,21/10/2025 02:14,1270,8,63.5,5.5,0,Normal load
1576,21/10/2025 02:15,1195,8,59.8,4.4,0,Normal load
1577,21/10/2025 02:16,958,8,47.9,2.2,0,Normal load
1578,21/10/2025 02:17,1375,8,68.8,7.6,0,Normal load
1579,21/10/2025 02:18,1090,8,54.5,3.3,0,Normal load
1580,21/10/2025 02:19,539,7,27,0.5,0,Scale-in
1581,21/10/2025 02:20,1230,7,70.3,8.3,60,Scale-out triggered
1582,21/10/2025 02:21,3431,7,100,50,60,Provisioning new VM
1583,21/10/2025 02:22,1048,7,59.9,4.5,60,Provisioning new VM
1584,21/10/2025 02:23,1209,7,69.1,7.7,60,Provisioning new VM
1585,21/10/2025 02:24,3161,8,100,50,0,New VM active
1586,21/10/2025 02:25,1304,8,65.2,6.1,0,Normal load
1587,21/10/2025 02:26,1226,8,61.3,4.9,0,Normal load
1588,21/10/2025 02:27,1145,8,57.2,3.8,0,Normal load
1589,21/10/2025 02:28,1076,8,53.8,3.1,0,Normal load
1590,21/10/2025 02:29,1213,8,60.6,4.7,0,Normal load
1591,21/10/2025 02:30,1039,8,52,2.8,0,Normal load
1592,21/10/2025 02:31,2000,8,100,50,60,Scale-out triggered
1593,21/10/2025 02:32,1265,8,63.2,5.4,60,Provisioning new VM
1594,21/10/2025 02:33,668,8,33.4,0.8,60,Provisioning new VM
1595,21/10/2025 02:34,423,8,21.2,0.3,60,Provisioning new VM
1596,21/10/2025 02:35,1049,9,52.4,2.9,0,New VM active
1597,21/10/2025 02:36,1293,9,57.5,3.9,0,Normal load
1598,21/10/2025 02:37,3772,9,100,50,60,Scale-out triggered; Network event
1599,21/10/2025 02:38,602,9,26.8,0.5,60,Provisioning new VM
1600,21/10/2025 02:39,1091,9,48.5,2.3,60,Provisioning new VM
1601,21/10/2025 02:40,1173,9,52.1,2.8,60,Provisioning new VM
1602,21/10/2025 02:41,1406,10,62.5,5.2,0,New VM active
1603,21/10/2025 02:42,1103,10,44.1,1.7,0,Normal load
1604,21/10/2025 02:43,1080,10,43.2,1.6,0,Normal load
1605,21/10/2025 02:44,1128,10,45.1,1.9,0,Normal load
1606,21/10/2025 02:45,1057,10,42.3,1.5,0,Normal load
1607,21/10/2025 02:46,1218,10,48.7,2.3,0,Normal load
1608,21/10/2025 02:47,1444,10,57.8,3.9,0,Normal load
1609,21/10/2025 02:48,1248,10,49.9,2.5,0,Normal load
1610,21/10/2025 02:49,1162,10,46.5,2,0,Normal load
1611,21/10/2025 02:50,1156,10,46.2,2,0,Normal load
1612,21/10/2025 02:51,966,9,38.6,1.2,0,Scale-in
1613,21/10/2025 02:52,1332,9,59.2,4.3,0,Normal load
1614,21/10/2025 02:53,1188,9,52.8,3,0,Normal load
1615,21/10/2025 02:54,586,8,26,0.5,0,Scale-in
1616,21/10/2025 02:55,1600,8,80,16,60,Scale-out triggered
1617,21/10/2025 02:56,1245,8,62.3,5.1,60,Provisioning new VM
1618,21/10/2025 02:57,1087,8,54.4,3.2,60,Provisioning new VM
1619,21/10/2025 02:58,568,8,28.4,0.6,60,Provisioning new VM
1620,21/10/2025 02:59,1372,9,68.6,7.5,0,New VM active
1621,21/10/2025 03:00,1217,9,54.1,3.2,0,Normal load
1622,21/10/2025 03:01,984,9,43.7,1.7,0,Normal load
1623,21/10/2025 03:02,1338,9,59.5,4.4,0,Normal load
1624,21/10/2025 03:03,1100,9,48.9,2.3,0,Normal load
1625,21/10/2025 03:04,1481,9,65.8,6.3,0,Normal load
1626,21/10/2025 03:05,1362,9,60.5,4.6,0,Normal load
1627,21/10/2025 03:06,1133,9,50.4,2.6,0,Normal load
1628,21/10/2025 03:07,1392,9,61.9,5,0,Normal load
1629,21/10/2025 03:08,1210,9,53.8,3.1,0,Normal load
1630,21/10/2025 03:09,1328,9,59,4.3,0,Normal load
1631,21/10/2025 03:10,1273,9,56.6,3.7,0,Normal load
1632,21/10/2025 03:11,1073,9,47.7,2.2,0,Normal load
1633,21/10/2025 03:12,1103,9,49,2.4,0,Normal load
1634,21/10/2025 03:13,1354,9,60.2,4.5,0,Normal load
1635,21/10/2025 03:14,1150,9,51.1,2.7,0,Normal load
1636,21/10/2025 03:15,570,8,25.3,0.4,0,Scale-in
1637,21/10/2025 03:16,1057,8,52.8,3,0,Normal load
